frame_index,time_sec,frequency_hz,voiced
11689,135.709025,0.000000,False
11690,135.720635,0.000000,False
11691,135.732245,0.000000,False
11692,135.743855,0.000000,False
11693,135.755465,0.000000,False
11694,135.767075,0.000000,False
11695,135.778685,0.000000,False
11696,135.790295,0.000000,False
11697,135.801905,0.000000,False
11698,135.813515,0.000000,False
11699,135.825125,0.000000,False
11700,135.836735,0.000000,False
11701,135.848345,0.000000,False
11702,135.859955,0.000000,False
11703,135.871565,0.000000,False
11704,135.883175,0.000000,False
11705,135.894785,0.000000,False
11706,135.906395,0.000000,False
11707,135.918005,0.000000,False
11708,135.929615,0.000000,False
11709,135.941224,0.000000,False
11710,135.952834,0.000000,False
11711,135.964444,0.000000,False
11712,135.976054,0.000000,False
11713,135.987664,0.000000,False
11714,135.999274,0.000000,False
11715,136.010884,0.000000,False
11716,136.022494,0.000000,False
11717,136.034104,0.000000,False
11718,136.045714,0.000000,False
11719,136.057324,0.000000,False
11720,136.068934,0.000000,False
11721,136.080544,0.000000,False
11722,136.092154,0.000000,False
11723,136.103764,0.000000,False
11724,136.115374,0.000000,False
11725,136.126984,0.000000,False
11726,136.138594,0.000000,False
11727,136.150204,0.000000,False
11728,136.161814,0.000000,False
11729,136.173424,0.000000,False
11730,136.185034,0.000000,False
11731,136.196644,0.000000,False
11732,136.208254,0.000000,False
11733,136.219864,0.000000,False
11734,136.231474,0.000000,False
11735,136.243084,0.000000,False
11736,136.254694,0.000000,False
11737,136.266304,0.000000,False
11738,136.277914,0.000000,False
11739,136.289524,0.000000,False
11740,136.301134,0.000000,False
11741,136.312744,0.000000,False
11742,136.324354,0.000000,False
11743,136.335964,0.000000,False
11744,136.347574,654.959291,True
11745,136.359184,662.569551,True
11746,136.370794,670.268239,True
11747,136.382404,681.984321,True
11748,136.394014,678.056380,True
11749,136.405624,658.753431,True
11750,136.417234,643.707482,True
11751,136.428844,640.000000,True
11752,136.440454,643.707482,True
11753,136.452063,651.187003,True
11754,136.463673,662.569551,True
11755,136.475283,670.268239,True
11756,136.486893,678.056380,True
11757,136.498503,685.935016,True
11758,136.510113,678.056380,True
11759,136.521723,674.151063,True
11760,136.533333,662.569551,True
11761,136.544943,662.569551,True
11762,136.556553,654.959291,True
11763,136.568163,662.569551,True
11764,136.579773,666.407778,True
11765,136.591383,670.268239,True
11766,136.602993,678.056380,True
11767,136.614603,681.984321,True
11768,136.626213,0.000000,False
11769,136.637823,0.000000,False
11770,136.649433,0.000000,False
11771,136.661043,0.000000,False
11772,136.672653,0.000000,False
11773,136.684263,0.000000,False
11774,136.695873,0.000000,False
11775,136.707483,0.000000,False
11776,136.719093,0.000000,False
11777,136.730703,0.000000,False
11778,136.742313,0.000000,False
11779,136.753923,0.000000,False
11780,136.765533,597.141115,True
11781,136.777143,590.282364,True
11782,136.788753,586.882588,True
11783,136.800363,586.882588,True
11784,136.811973,586.882588,True
11785,136.823583,590.282364,True
11786,136.835193,593.701835,True
11787,136.846803,600.600318,True
11788,136.858413,614.638685,True
11789,136.870023,636.313871,True
11790,136.881633,651.187003,True
11791,136.893243,658.753431,True
11792,136.904853,666.407778,True
11793,136.916463,666.407778,True
11794,136.928073,666.407778,True
11795,136.939683,666.407778,True
11796,136.951293,662.569551,True
11797,136.962902,662.569551,True
11798,136.974512,662.569551,True
11799,136.986122,662.569551,True
11800,136.997732,662.569551,True
11801,137.009342,662.569551,True
11802,137.020952,662.569551,True
11803,137.032562,662.569551,True
11804,137.044172,662.569551,True
11805,137.055782,662.569551,True
11806,137.067392,662.569551,True
11807,137.079002,662.569551,True
11808,137.090612,662.569551,True
11809,137.102222,662.569551,True
11810,137.113832,662.569551,True
11811,137.125442,658.753431,True
11812,137.137052,658.753431,True
11813,137.148662,658.753431,True
11814,137.160272,658.753431,True
11815,137.171882,662.569551,True
11816,137.183492,666.407778,True
11817,137.195102,670.268239,True
11818,137.206712,670.268239,True
11819,137.218322,670.268239,True
11820,137.229932,666.407778,True
11821,137.241542,662.569551,True
11822,137.253152,647.436442,True
11823,137.264762,629.005183,True
11824,137.276372,621.780442,True
11825,137.287982,614.638685,True
11826,137.299592,593.701835,True
11827,137.311202,590.282364,True
11828,137.322812,586.882588,True
11829,137.334422,586.882588,True
11830,137.346032,590.282364,True
11831,137.357642,590.282364,True
11832,137.369252,590.282364,True
11833,137.380862,590.282364,True
11834,137.392472,590.282364,True
11835,137.404082,590.282364,True
11836,137.415692,590.282364,True
11837,137.427302,590.282364,True
11838,137.438912,0.000000,False
11839,137.450522,0.000000,False
11840,137.462132,0.000000,False
11841,137.473741,0.000000,False
11842,137.485351,0.000000,False
11843,137.496961,0.000000,False
11844,137.508571,0.000000,False
11845,137.520181,0.000000,False
11846,137.531791,0.000000,False
11847,137.543401,0.000000,False
11848,137.555011,0.000000,False
11849,137.566621,0.000000,False
11850,137.578231,0.000000,False
11851,137.589841,0.000000,False
11852,137.601451,0.000000,False
11853,137.613061,0.000000,False
11854,137.624671,0.000000,False
11855,137.636281,0.000000,False
11856,137.647891,0.000000,False
11857,137.659501,0.000000,False
11858,137.671111,0.000000,False
11859,137.682721,0.000000,False
11860,137.694331,0.000000,False
11861,137.705941,0.000000,False
11862,137.717551,0.000000,False
11863,137.729161,0.000000,False
11864,137.740771,0.000000,False
11865,137.752381,0.000000,False
11866,137.763991,0.000000,False
11867,137.775601,0.000000,False
11868,137.787211,0.000000,False
11869,137.798821,0.000000,False
11870,137.810431,0.000000,False
11871,137.822041,0.000000,False
11872,137.833651,0.000000,False
11873,137.845261,0.000000,False
11874,137.856871,0.000000,False
11875,137.868481,0.000000,False
11876,137.880091,597.141115,True
11877,137.891701,593.701835,True
11878,137.903311,590.282364,True
11879,137.914921,580.141666,True
11880,137.926531,573.478171,True
11881,137.938141,573.478171,True
11882,137.949751,583.502393,True
11883,137.961361,593.701835,True
11884,137.972971,600.600318,True
11885,137.984580,607.578957,True
11886,137.996190,607.578957,True
11887,138.007800,604.079560,True
11888,138.019410,597.141115,True
11889,138.031020,590.282364,True
11890,138.042630,583.502393,True
11891,138.054240,580.141666,True
11892,138.065850,580.141666,True
11893,138.077460,583.502393,True
11894,138.089070,590.282364,True
11895,138.100680,597.141115,True
11896,138.112290,597.141115,True
11897,138.123900,597.141115,True
11898,138.135510,593.701835,True
11899,138.147120,0.000000,False
11900,138.158730,0.000000,False
11901,138.170340,0.000000,False
11902,138.181950,0.000000,False
11903,138.193560,0.000000,False
11904,138.205170,0.000000,False
11905,138.216780,0.000000,False
11906,138.228390,0.000000,False
11907,138.240000,0.000000,False
11908,138.251610,0.000000,False
11909,138.263220,0.000000,False
11910,138.274830,0.000000,False
11911,138.286440,0.000000,False
11912,138.298050,0.000000,False
11913,138.309660,0.000000,False
11914,138.321270,0.000000,False
11915,138.332880,0.000000,False
11916,138.344490,0.000000,False
11917,138.356100,0.000000,False
11918,138.367710,0.000000,False
11919,138.379320,0.000000,False
11920,138.390930,0.000000,False
11921,138.402540,0.000000,False
11922,138.414150,0.000000,False
11923,138.425760,0.000000,False
11924,138.437370,0.000000,False
11925,138.448980,0.000000,False
11926,138.460590,0.000000,False
11927,138.472200,0.000000,False
11928,138.483810,0.000000,False
11929,138.495420,0.000000,False
11930,138.507029,0.000000,False
11931,138.518639,0.000000,False
11932,138.530249,0.000000,False
11933,138.541859,0.000000,False
11934,138.553469,0.000000,False
11935,138.565079,0.000000,False
11936,138.576689,0.000000,False
11937,138.588299,0.000000,False
11938,138.599909,0.000000,False
11939,138.611519,0.000000,False
11940,138.623129,0.000000,False
11941,138.634739,0.000000,False
11942,138.646349,0.000000,False
11943,138.657959,0.000000,False
11944,138.669569,0.000000,False
11945,138.681179,0.000000,False
11946,138.692789,0.000000,False
11947,138.704399,0.000000,False
11948,138.716009,0.000000,False
11949,138.727619,0.000000,False
11950,138.739229,0.000000,False
11951,138.750839,0.000000,False
11952,138.762449,0.000000,False
11953,138.774059,0.000000,False
11954,138.785669,0.000000,False
11955,138.797279,0.000000,False
11956,138.808889,0.000000,False
11957,138.820499,0.000000,False
11958,138.832109,0.000000,False
11959,138.843719,0.000000,False
11960,138.855329,0.000000,False
11961,138.866939,0.000000,False
11962,138.878549,0.000000,False
11963,138.890159,0.000000,False
11964,138.901769,0.000000,False
11965,138.913379,0.000000,False
11966,138.924989,0.000000,False
11967,138.936599,0.000000,False
11968,138.948209,0.000000,False
11969,138.959819,0.000000,False
11970,138.971429,0.000000,False
11971,138.983039,0.000000,False
11972,138.994649,0.000000,False
11973,139.006259,0.000000,False
11974,139.017868,0.000000,False
11975,139.029478,444.773830,True
11976,139.041088,444.773830,True
11977,139.052698,444.773830,True
11978,139.064308,444.773830,True
11979,139.075918,449.941853,True
11980,139.087528,457.806698,True
11981,139.099138,471.221459,True
11982,139.110748,482.235738,True
11983,139.122358,487.839047,True
11984,139.133968,493.507464,True
11985,139.145578,496.366324,True
11986,139.157188,496.366324,True
11987,139.168798,496.366324,True
11988,139.180408,493.507464,True
11989,139.192018,493.507464,True
11990,139.203628,493.507464,True
11991,139.215238,493.507464,True
11992,139.226848,493.507464,True
11993,139.238458,496.366324,True
11994,139.250068,496.366324,True
11995,139.261678,496.366324,True
11996,139.273288,496.366324,True
11997,139.284898,496.366324,True
11998,139.296508,493.507464,True
11999,139.308118,493.507464,True
12000,139.319728,490.665070,True
12001,139.331338,457.806698,True
12002,139.342948,452.548340,True
12003,139.354558,449.941853,True
12004,139.366168,444.773830,True
12005,139.377778,442.212122,True
12006,139.389388,439.665167,True
12007,139.400998,439.665167,True
12008,139.412608,437.132882,True
12009,139.424218,437.132882,True
12010,139.435828,434.615182,True
12011,139.447438,432.111983,True
12012,139.459048,432.111983,True
12013,139.470658,432.111983,True
12014,139.482268,432.111983,True
12015,139.493878,0.000000,False
12016,139.505488,0.000000,False
12017,139.517098,0.000000,False
12018,139.528707,0.000000,False
12019,139.540317,391.697134,True
12020,139.551927,393.966212,True
12021,139.563537,393.966212,True
12022,139.575147,396.248435,True
12023,139.586757,393.966212,True
12024,139.598367,393.966212,True
12025,139.609977,391.697134,True
12026,139.621587,389.441124,True
12027,139.633197,387.198109,True
12028,139.644807,0.000000,False
12029,139.656417,0.000000,False
12030,139.668027,0.000000,False
12031,139.679637,0.000000,False
12032,139.691247,0.000000,False
12033,139.702857,437.132882,True
12034,139.714467,447.350379,True
12035,139.726077,449.941853,True
12036,139.737687,449.941853,True
12037,139.749297,449.941853,True
12038,139.760907,447.350379,True
12039,139.772517,442.212122,True
12040,139.784127,437.132882,True
12041,139.795737,434.615182,True
12042,139.807347,437.132882,True
12043,139.818957,439.665167,True
12044,139.830567,442.212122,True
12045,139.842177,444.773830,True
12046,139.853787,444.773830,True
12047,139.865397,442.212122,True
12048,139.877007,432.111983,True
12049,139.888617,410.222106,True
12050,139.900227,405.510303,True
12051,139.911837,400.852620,True
12052,139.923447,398.543879,True
12053,139.935057,396.248435,True
12054,139.946667,393.966212,True
12055,139.958277,393.966212,True
12056,139.969887,393.966212,True
12057,139.981497,391.697134,True
12058,139.993107,391.697134,True
12059,140.004717,391.697134,True
12060,140.016327,391.697134,True
12061,140.027937,391.697134,True
12062,140.039546,393.966212,True
12063,140.051156,393.966212,True
12064,140.062766,396.248435,True
12065,140.074376,439.665167,True
12066,140.085986,444.773830,True
12067,140.097596,447.350379,True
12068,140.109206,0.000000,False
12069,140.120816,0.000000,False
12070,140.132426,444.773830,True
12071,140.144036,444.773830,True
12072,140.155646,444.773830,True
12073,140.167256,447.350379,True
12074,140.178866,449.941853,True
12075,140.190476,455.169926,True
12076,140.202086,465.809019,True
12077,140.213696,0.000000,False
12078,140.225306,482.235738,True
12079,140.236916,490.665070,True
12080,140.248526,493.507464,True
12081,140.260136,496.366324,True
12082,140.271746,496.366324,True
12083,140.283356,493.507464,True
12084,140.294966,493.507464,True
12085,140.306576,493.507464,True
12086,140.318186,493.507464,True
12087,140.329796,493.507464,True
12088,140.341406,493.507464,True
12089,140.353016,496.366324,True
12090,140.364626,496.366324,True
12091,140.376236,499.241745,True
12092,140.387846,0.000000,False
12093,140.399456,0.000000,False
12094,140.411066,0.000000,False
12095,140.422676,0.000000,False
12096,140.434286,0.000000,False
12097,140.445896,0.000000,False
12098,140.457506,0.000000,False
12099,140.469116,0.000000,False
12100,140.480726,0.000000,False
12101,140.492336,0.000000,False
12102,140.503946,0.000000,False
12103,140.515556,0.000000,False
12104,140.527166,0.000000,False
12105,140.538776,0.000000,False
12106,140.550385,0.000000,False
12107,140.561995,0.000000,False
12108,140.573605,0.000000,False
12109,140.585215,0.000000,False
12110,140.596825,0.000000,False
12111,140.608435,0.000000,False
12112,140.620045,98.491553,True
12113,140.631655,98.491553,True
12114,140.643265,96.242003,True
12115,140.654875,98.491553,True
12116,140.666485,97.924283,True
12117,140.678095,97.924283,True
12118,140.689705,97.924283,True
12119,140.701315,98.491553,True
12120,140.712925,98.491553,True
12121,140.724535,98.491553,True
12122,140.736145,98.491553,True
12123,140.747755,98.491553,True
12124,140.759365,0.000000,False
12125,140.770975,0.000000,False
12126,140.782585,0.000000,False
12127,140.794195,0.000000,False
12128,140.805805,0.000000,False
12129,140.817415,0.000000,False
12130,140.829025,0.000000,False
12131,140.840635,0.000000,False
12132,140.852245,0.000000,False
12133,140.863855,0.000000,False
12134,140.875465,0.000000,False
12135,140.887075,0.000000,False
12136,140.898685,0.000000,False
12137,140.910295,0.000000,False
12138,140.921905,0.000000,False
12139,140.933515,0.000000,False
12140,140.945125,0.000000,False
12141,140.956735,0.000000,False
12142,140.968345,0.000000,False
12143,140.979955,0.000000,False
12144,140.991565,0.000000,False
12145,141.003175,0.000000,False
12146,141.014785,0.000000,False
12147,141.026395,0.000000,False
12148,141.038005,0.000000,False
12149,141.049615,0.000000,False
12150,141.061224,0.000000,False
12151,141.072834,0.000000,False
12152,141.084444,0.000000,False
12153,141.096054,0.000000,False
12154,141.107664,0.000000,False
12155,141.119274,0.000000,False
12156,141.130884,0.000000,False
12157,141.142494,0.000000,False
12158,141.154104,0.000000,False
12159,141.165714,0.000000,False
12160,141.177324,0.000000,False
12161,141.188934,0.000000,False
12162,141.200544,0.000000,False
12163,141.212154,0.000000,False
12164,141.223764,0.000000,False
12165,141.235374,0.000000,False
12166,141.246984,0.000000,False
12167,141.258594,0.000000,False
12168,141.270204,0.000000,False
12169,141.281814,0.000000,False
12170,141.293424,0.000000,False
12171,141.305034,0.000000,False
12172,141.316644,0.000000,False
12173,141.328254,0.000000,False
12174,141.339864,0.000000,False
12175,141.351474,0.000000,False
12176,141.363084,0.000000,False
12177,141.374694,0.000000,False
12178,141.386304,0.000000,False
12179,141.397914,0.000000,False
12180,141.409524,0.000000,False
12181,141.421134,0.000000,False
12182,141.432744,0.000000,False
12183,141.444354,0.000000,False
12184,141.455964,0.000000,False
12185,141.467574,0.000000,False
12186,141.479184,0.000000,False
12187,141.490794,0.000000,False
12188,141.502404,0.000000,False
12189,141.514014,0.000000,False
12190,141.525624,0.000000,False
12191,141.537234,0.000000,False
12192,141.548844,0.000000,False
12193,141.560454,0.000000,False
12194,141.572063,0.000000,False
12195,141.583673,0.000000,False
12196,141.595283,0.000000,False
12197,141.606893,0.000000,False
12198,141.618503,0.000000,False
12199,141.630113,0.000000,False
12200,141.641723,0.000000,False
12201,141.653333,0.000000,False
12202,141.664943,0.000000,False
12203,141.676553,0.000000,False
12204,141.688163,0.000000,False
12205,141.699773,0.000000,False
12206,141.711383,0.000000,False
12207,141.722993,0.000000,False
12208,141.734603,0.000000,False
12209,141.746213,0.000000,False
12210,141.757823,0.000000,False
12211,141.769433,0.000000,False
12212,141.781043,0.000000,False
12213,141.792653,0.000000,False
12214,141.804263,0.000000,False
12215,141.815873,0.000000,False
12216,141.827483,0.000000,False
12217,141.839093,0.000000,False
12218,141.850703,0.000000,False
12219,141.862313,0.000000,False
12220,141.873923,0.000000,False
12221,141.885533,0.000000,False
12222,141.897143,0.000000,False
12223,141.908753,0.000000,False
12224,141.920363,0.000000,False
12225,141.931973,0.000000,False
12226,141.943583,0.000000,False
12227,141.955193,0.000000,False
12228,141.966803,0.000000,False
12229,141.978413,0.000000,False
12230,141.990023,0.000000,False
12231,142.001633,0.000000,False
12232,142.013243,0.000000,False
12233,142.024853,0.000000,False
12234,142.036463,0.000000,False
12235,142.048073,0.000000,False
12236,142.059683,0.000000,False
12237,142.071293,0.000000,False
12238,142.082902,0.000000,False
12239,142.094512,0.000000,False
12240,142.106122,0.000000,False
12241,142.117732,0.000000,False
12242,142.129342,0.000000,False
12243,142.140952,0.000000,False
12244,142.152562,0.000000,False
12245,142.164172,0.000000,False
12246,142.175782,0.000000,False
12247,142.187392,0.000000,False
12248,142.199002,0.000000,False
12249,142.210612,0.000000,False
12250,142.222222,0.000000,False
12251,142.233832,0.000000,False
12252,142.245442,0.000000,False
12253,142.257052,0.000000,False
12254,142.268662,0.000000,False
12255,142.280272,0.000000,False
12256,142.291882,0.000000,False
12257,142.303492,0.000000,False
12258,142.315102,0.000000,False
12259,142.326712,0.000000,False
12260,142.338322,0.000000,False
12261,142.349932,0.000000,False
12262,142.361542,0.000000,False
12263,142.373152,0.000000,False
12264,142.384762,0.000000,False
12265,142.396372,0.000000,False
12266,142.407982,0.000000,False
12267,142.419592,0.000000,False
12268,142.431202,0.000000,False
12269,142.442812,0.000000,False
12270,142.454422,0.000000,False
12271,142.466032,0.000000,False
12272,142.477642,0.000000,False
12273,142.489252,0.000000,False
12274,142.500862,0.000000,False
12275,142.512472,0.000000,False
12276,142.524082,0.000000,False
12277,142.535692,0.000000,False
12278,142.547302,0.000000,False
12279,142.558912,0.000000,False
12280,142.570522,0.000000,False
12281,142.582132,0.000000,False
12282,142.593741,0.000000,False
12283,142.605351,0.000000,False
12284,142.616961,0.000000,False
12285,142.628571,0.000000,False
12286,142.640181,0.000000,False
12287,142.651791,0.000000,False
12288,142.663401,0.000000,False
12289,142.675011,0.000000,False
12290,142.686621,0.000000,False
12291,142.698231,0.000000,False
12292,142.709841,0.000000,False
12293,142.721451,0.000000,False
12294,142.733061,0.000000,False
12295,142.744671,0.000000,False
12296,142.756281,0.000000,False
12297,142.767891,0.000000,False
12298,142.779501,0.000000,False
12299,142.791111,0.000000,False
12300,142.802721,0.000000,False
12301,142.814331,0.000000,False
12302,142.825941,0.000000,False
12303,142.837551,0.000000,False
12304,142.849161,0.000000,False
12305,142.860771,0.000000,False
12306,142.872381,0.000000,False
12307,142.883991,0.000000,False
12308,142.895601,0.000000,False
12309,142.907211,0.000000,False
12310,142.918821,0.000000,False
12311,142.930431,0.000000,False
12312,142.942041,0.000000,False
12313,142.953651,0.000000,False
12314,142.965261,0.000000,False
12315,142.976871,0.000000,False
12316,142.988481,0.000000,False
12317,143.000091,0.000000,False
12318,143.011701,0.000000,False
12319,143.023311,0.000000,False
12320,143.034921,0.000000,False
12321,143.046531,0.000000,False
12322,143.058141,0.000000,False
12323,143.069751,0.000000,False
12324,143.081361,0.000000,False
12325,143.092971,0.000000,False
12326,143.104580,0.000000,False
12327,143.116190,0.000000,False
12328,143.127800,0.000000,False
12329,143.139410,0.000000,False
12330,143.151020,0.000000,False
12331,143.162630,0.000000,False
12332,143.174240,0.000000,False
12333,143.185850,0.000000,False
12334,143.197460,0.000000,False
12335,143.209070,0.000000,False
12336,143.220680,0.000000,False
12337,143.232290,0.000000,False
12338,143.243900,0.000000,False
12339,143.255510,0.000000,False
12340,143.267120,0.000000,False
12341,143.278730,0.000000,False
12342,143.290340,0.000000,False
12343,143.301950,0.000000,False
12344,143.313560,0.000000,False
12345,143.325170,0.000000,False
12346,143.336780,0.000000,False
12347,143.348390,0.000000,False
12348,143.360000,0.000000,False
12349,143.371610,0.000000,False
12350,143.383220,0.000000,False
12351,143.394830,0.000000,False
12352,143.406440,0.000000,False
12353,143.418050,0.000000,False
12354,143.429660,0.000000,False
12355,143.441270,0.000000,False
12356,143.452880,0.000000,False
12357,143.464490,0.000000,False
12358,143.476100,0.000000,False
12359,143.487710,0.000000,False
12360,143.499320,0.000000,False
12361,143.510930,0.000000,False
12362,143.522540,0.000000,False
12363,143.534150,0.000000,False
12364,143.545760,0.000000,False
12365,143.557370,0.000000,False
12366,143.568980,0.000000,False
12367,143.580590,0.000000,False
12368,143.592200,0.000000,False
12369,143.603810,0.000000,False
12370,143.615420,0.000000,False
12371,143.627029,0.000000,False
12372,143.638639,0.000000,False
12373,143.650249,0.000000,False
12374,143.661859,0.000000,False
12375,143.673469,0.000000,False
12376,143.685079,0.000000,False
12377,143.696689,0.000000,False
12378,143.708299,0.000000,False
12379,143.719909,0.000000,False
12380,143.731519,81.869911,True
12381,143.743129,82.821194,True
12382,143.754739,84.268883,True
12383,143.766349,84.757048,True
12384,143.777959,83.300972,True
12385,143.789569,82.344179,True
12386,143.801179,82.344179,True
12387,143.812789,82.344179,True
12388,143.824399,82.344179,True
12389,143.836009,80.463435,True
12390,143.847619,80.463435,True
12391,143.859229,80.000000,True
12392,143.870839,80.000000,True
12393,143.882449,80.000000,True
12394,143.894059,80.463435,True
12395,143.905669,87.240619,True
12396,143.917279,81.398375,True
12397,143.928889,81.398375,True
12398,143.940499,81.398375,True
12399,143.952109,80.000000,True
12400,143.963719,80.000000,True
12401,143.975329,80.000000,True
12402,143.986939,80.000000,True
12403,143.998549,80.000000,True
12404,144.010159,80.000000,True
12405,144.021769,80.000000,True
12406,144.033379,80.000000,True
12407,144.044989,80.000000,True
12408,144.056599,80.000000,True
12409,144.068209,80.000000,True
12410,144.079819,80.000000,True
12411,144.091429,0.000000,False
12412,144.103039,0.000000,False
12413,144.114649,0.000000,False
12414,144.126259,0.000000,False
12415,144.137868,0.000000,False
12416,144.149478,0.000000,False
12417,144.161088,0.000000,False
12418,144.172698,0.000000,False
12419,144.184308,0.000000,False
12420,144.195918,0.000000,False
12421,144.207528,0.000000,False
12422,144.219138,0.000000,False
12423,144.230748,0.000000,False
12424,144.242358,0.000000,False
12425,144.253968,0.000000,False
12426,144.265578,0.000000,False
12427,144.277188,0.000000,False
12428,144.288798,0.000000,False
12429,144.300408,0.000000,False
12430,144.312018,0.000000,False
12431,144.323628,0.000000,False
12432,144.335238,0.000000,False
12433,144.346848,0.000000,False
12434,144.358458,0.000000,False
12435,144.370068,0.000000,False
12436,144.381678,0.000000,False
12437,144.393288,0.000000,False
12438,144.404898,0.000000,False
12439,144.416508,0.000000,False
12440,144.428118,0.000000,False
12441,144.439728,0.000000,False
12442,144.451338,0.000000,False
12443,144.462948,0.000000,False
12444,144.474558,0.000000,False
12445,144.486168,0.000000,False
12446,144.497778,0.000000,False
12447,144.509388,0.000000,False
12448,144.520998,0.000000,False
12449,144.532608,0.000000,False
12450,144.544218,0.000000,False
12451,144.555828,0.000000,False
12452,144.567438,0.000000,False
12453,144.579048,0.000000,False
12454,144.590658,0.000000,False
12455,144.602268,0.000000,False
12456,144.613878,0.000000,False
12457,144.625488,0.000000,False
12458,144.637098,0.000000,False
12459,144.648707,0.000000,False
12460,144.660317,0.000000,False
12461,144.671927,0.000000,False
12462,144.683537,0.000000,False
12463,144.695147,0.000000,False
12464,144.706757,0.000000,False
12465,144.718367,0.000000,False
12466,144.729977,0.000000,False
12467,144.741587,0.000000,False
12468,144.753197,0.000000,False
12469,144.764807,0.000000,False
12470,144.776417,0.000000,False
12471,144.788027,0.000000,False
12472,144.799637,0.000000,False
12473,144.811247,0.000000,False
12474,144.822857,0.000000,False
12475,144.834467,0.000000,False
12476,144.846077,0.000000,False
12477,144.857687,0.000000,False
12478,144.869297,0.000000,False
12479,144.880907,0.000000,False
12480,144.892517,0.000000,False
12481,144.904127,0.000000,False
12482,144.915737,0.000000,False
12483,144.927347,0.000000,False
12484,144.938957,0.000000,False
12485,144.950567,0.000000,False
12486,144.962177,0.000000,False
12487,144.973787,0.000000,False
12488,144.985397,0.000000,False
12489,144.997007,0.000000,False
12490,145.008617,0.000000,False
12491,145.020227,0.000000,False
12492,145.031837,0.000000,False
12493,145.043447,0.000000,False
12494,145.055057,0.000000,False
12495,145.066667,0.000000,False
12496,145.078277,0.000000,False
12497,145.089887,0.000000,False
12498,145.101497,0.000000,False
12499,145.113107,0.000000,False
12500,145.124717,0.000000,False
12501,145.136327,0.000000,False
12502,145.147937,0.000000,False
12503,145.159546,0.000000,False
12504,145.171156,0.000000,False
12505,145.182766,0.000000,False
12506,145.194376,0.000000,False
12507,145.205986,0.000000,False
12508,145.217596,0.000000,False
12509,145.229206,0.000000,False
12510,145.240816,0.000000,False
12511,145.252426,0.000000,False
12512,145.264036,0.000000,False
12513,145.275646,0.000000,False
12514,145.287256,0.000000,False
12515,145.298866,0.000000,False
12516,145.310476,0.000000,False
12517,145.322086,0.000000,False
12518,145.333696,0.000000,False
12519,145.345306,0.000000,False
12520,145.356916,0.000000,False
12521,145.368526,0.000000,False
12522,145.380136,0.000000,False
12523,145.391746,0.000000,False
12524,145.403356,0.000000,False
12525,145.414966,0.000000,False
12526,145.426576,0.000000,False
12527,145.438186,0.000000,False
12528,145.449796,0.000000,False
12529,145.461406,0.000000,False
12530,145.473016,0.000000,False
12531,145.484626,0.000000,False
12532,145.496236,0.000000,False
12533,145.507846,0.000000,False
12534,145.519456,0.000000,False
12535,145.531066,0.000000,False
12536,145.542676,0.000000,False
12537,145.554286,0.000000,False
12538,145.565896,0.000000,False
12539,145.577506,0.000000,False
12540,145.589116,0.000000,False
12541,145.600726,0.000000,False
12542,145.612336,0.000000,False
12543,145.623946,0.000000,False
12544,145.635556,0.000000,False
12545,145.647166,0.000000,False
12546,145.658776,0.000000,False
12547,145.670385,0.000000,False
12548,145.681995,320.000000,True
12549,145.693605,321.853741,True
12550,145.705215,327.479645,True
12551,145.716825,333.203889,True
12552,145.728435,337.075532,True
12553,145.740045,337.075532,True
12554,145.751655,337.075532,True
12555,145.763265,335.134119,True
12556,145.774875,331.284776,True
12557,145.786485,325.593501,True
12558,145.798095,323.718221,True
12559,145.809705,323.718221,True
12560,145.821315,325.593501,True
12561,145.832925,333.203889,True
12562,145.844535,337.075532,True
12563,145.856145,339.028190,True
12564,145.867755,340.992161,True
12565,145.879365,340.992161,True
12566,145.890975,339.028190,True
12567,145.902585,337.075532,True
12568,145.914195,331.284776,True
12569,145.925805,325.593501,True
12570,145.937415,325.593501,True
12571,145.949025,327.479645,True
12572,145.960635,331.284776,True
12573,145.972245,333.203889,True
12574,145.983855,335.134119,True
12575,145.995465,337.075532,True
12576,146.007075,337.075532,True
12577,146.018685,337.075532,True
12578,146.030295,337.075532,True
12579,146.041905,325.593501,True
12580,146.053515,323.718221,True
12581,146.065125,0.000000,False
12582,146.076735,0.000000,False
12583,146.088345,0.000000,False
12584,146.099955,0.000000,False
12585,146.111565,0.000000,False
12586,146.123175,0.000000,False
12587,146.134785,0.000000,False
12588,146.146395,0.000000,False
12589,146.158005,0.000000,False
12590,146.169615,0.000000,False
12591,146.181224,82.821194,True
12592,146.192834,82.344179,True
12593,146.204444,81.869911,True
12594,146.216054,82.344179,True
12595,146.227664,82.344179,True
12596,146.239274,82.821194,True
12597,146.250884,83.300972,True
12598,146.262494,83.300972,True
12599,146.274104,83.783530,True
12600,146.285714,83.783530,True
12601,146.297324,83.300972,True
12602,146.308934,82.821194,True
12603,146.320544,82.344179,True
12604,146.332154,81.869911,True
12605,146.343764,81.869911,True
12606,146.355374,81.869911,True
12607,146.366984,81.869911,True
12608,146.378594,81.869911,True
12609,146.390204,82.344179,True
12610,146.401814,82.344179,True
12611,146.413424,82.344179,True
12612,146.425034,82.344179,True
12613,146.436644,82.344179,True
12614,146.448254,82.344179,True
12615,146.459864,82.344179,True
12616,146.471474,82.344179,True
12617,146.483084,82.344179,True
12618,146.494694,82.344179,True
12619,146.506304,82.344179,True
