frame_index,time_sec,rms_db,onset_strength
11533,133.897868,-6.132935,0.634409
11534,133.909478,-5.824617,1.184801
11535,133.921088,-5.796318,1.998465
11536,133.932698,-6.156011,1.161594
11537,133.944308,-6.052110,0.638247
11538,133.955918,-6.175394,0.710615
11539,133.967528,-6.078498,0.493464
11540,133.979138,-6.151384,0.624528
11541,133.990748,-6.261549,0.565688
11542,134.002358,-6.194500,0.886654
11543,134.013968,-5.978812,0.860854
11544,134.025578,-5.736798,0.825901
11545,134.037188,-5.824688,0.620959
11546,134.048798,-5.729810,0.676081
11547,134.060408,-5.685625,0.604566
11548,134.072018,-5.986957,0.817731
11549,134.083628,-5.707907,1.128079
11550,134.095238,-5.559051,1.431994
11551,134.106848,-5.433799,1.177403
11552,134.118458,-5.375784,1.150549
11553,134.130068,-5.484733,0.775352
11554,134.141678,-5.623177,0.901232
11555,134.153288,-5.996324,0.773780
11556,134.164898,-6.034772,0.478193
11557,134.176508,-5.907176,0.694827
11558,134.188118,-5.932331,0.813748
11559,134.199728,-5.890592,0.592728
11560,134.211338,-6.043832,0.608704
11561,134.222948,-6.005214,0.570595
11562,134.234558,-6.731972,0.995175
11563,134.246168,-6.857715,1.168779
11564,134.257778,-5.715903,1.381791
11565,134.269388,-5.050776,1.056956
11566,134.280998,-4.052697,1.870666
11567,134.292608,-3.772587,1.836548
11568,134.304218,-4.397459,0.949459
11569,134.315828,-5.152118,1.147945
11570,134.327438,-6.048759,1.253250
11571,134.339048,-6.373481,1.024506
11572,134.350658,-6.212023,0.650161
11573,134.362268,-6.632970,0.986575
11574,134.373878,-6.926549,2.539523
11575,134.385488,-7.171260,1.554594
11576,134.397098,-7.815787,0.394525
11577,134.408707,-7.667441,0.538457
11578,134.420317,-7.546666,0.543061
11579,134.431927,-7.694758,0.563752
11580,134.443537,-6.048217,1.015272
11581,134.455147,-4.243429,1.043171
11582,134.466757,-3.153485,1.532378
11583,134.478367,-2.067331,2.082031
11584,134.489977,-1.307464,0.732199
11585,134.501587,-1.936393,0.265566
11586,134.513197,-2.276630,0.463620
11587,134.524807,-3.074683,1.312677
11588,134.536417,-5.066031,1.692317
11589,134.548027,-5.286939,1.189485
11590,134.559637,-6.131209,0.898307
11591,134.571247,-6.547343,1.341315
11592,134.582857,-6.319387,1.156027
11593,134.594467,-6.303859,0.898933
11594,134.606077,-5.562531,0.609973
11595,134.617687,-4.897326,1.185981
11596,134.629297,-4.229076,1.682996
11597,134.640907,-3.444590,1.116274
11598,134.652517,-3.859772,1.218781
11599,134.664127,-4.159110,1.259742
11600,134.675737,-5.030699,1.128984
11601,134.687347,-5.807874,1.014815
11602,134.698957,-5.624595,0.865397
11603,134.710567,-5.839002,0.973270
11604,134.722177,-5.679439,1.126055
11605,134.733787,-5.881955,0.736060
11606,134.745397,-5.955415,0.770068
11607,134.757007,-5.844766,0.722628
11608,134.768617,-6.172553,0.936056
11609,134.780227,-6.269052,0.958827
11610,134.791837,-6.502414,0.753134
11611,134.803447,-6.578630,0.765270
11612,134.815057,-6.717453,1.014588
11613,134.826667,-6.317216,0.764644
11614,134.838277,-6.296495,0.939755
11615,134.849887,-6.088986,1.314089
11616,134.861497,-5.784137,1.689611
11617,134.873107,-5.915182,1.194647
11618,134.884717,-5.720695,1.343474
11619,134.896327,-5.873502,1.509855
11620,134.907937,-5.783338,1.159164
11621,134.919546,-5.844215,0.851803
11622,134.931156,-5.710641,0.966509
11623,134.942766,-5.733157,0.737405
11624,134.954376,-5.657653,0.509720
11625,134.965986,-5.670252,0.643729
11626,134.977596,-5.939339,0.600338
11627,134.989206,-6.265364,0.814601
11628,135.000816,-6.094050,1.140354
11629,135.012426,-5.363930,1.053603
11630,135.024036,-3.995381,0.908780
11631,135.035646,-3.791493,2.401665
11632,135.047256,-3.799335,1.138340
11633,135.058866,-4.388993,0.706375
11634,135.070476,-5.640678,0.718397
11635,135.082086,-5.885448,0.818023
11636,135.093696,-5.725744,0.637953
11637,135.105306,-6.412330,1.326792
11638,135.116916,-6.979915,1.247712
11639,135.128526,-8.054156,1.127180
11640,135.140136,-9.256703,0.775210
11641,135.151746,-9.651235,0.785753
11642,135.163356,-9.020286,0.881043
11643,135.174966,-8.762578,0.998361
11644,135.186576,-7.918525,0.976092
11645,135.198186,-6.282556,2.359901
11646,135.209796,-4.777411,1.155383
11647,135.221406,-3.755739,1.694135
11648,135.233016,-3.305854,1.782037
11649,135.244626,-3.277516,0.990547
11650,135.256236,-3.871779,0.836367
11651,135.267846,-4.237216,0.907032
11652,135.279456,-4.884141,0.655673
11653,135.291066,-5.281775,0.762696
11654,135.302676,-5.457444,0.768614
11655,135.314286,-5.554633,0.775077
11656,135.325896,-5.326732,0.892702
11657,135.337506,-5.208255,1.025107
11658,135.349116,-5.570211,0.743653
11659,135.360726,-5.693818,0.723637
11660,135.372336,-6.295355,0.471537
11661,135.383946,-6.392631,0.659599
11662,135.395556,-6.512721,1.332953
11663,135.407166,-6.354292,1.401097
11664,135.418776,-6.183615,1.806536
11665,135.430385,-6.014363,1.467154
11666,135.441995,-5.890285,1.220015
11667,135.453605,-5.903214,0.935992
11668,135.465215,-5.927605,0.819963
11669,135.476825,-6.098731,1.054885
11670,135.488435,-6.295751,0.945759
11671,135.500045,-6.309409,0.791784
11672,135.511655,-6.504704,0.809159
11673,135.523265,-6.600873,0.853682
11674,135.534875,-6.706378,0.834114
11675,135.546485,-7.318425,0.749621
11676,135.558095,-7.361193,0.646743
11677,135.569705,-6.368341,0.673731
11678,135.581315,-5.127372,0.971145
11679,135.592925,-4.223229,3.272470
11680,135.604535,-3.545403,3.967395
11681,135.616145,-3.246673,0.558770
11682,135.627755,-3.802140,0.597253
11683,135.639365,-4.338631,0.933306
11684,135.650975,-4.458899,0.800648
11685,135.662585,-5.756458,1.184755
11686,135.674195,-5.822762,1.152778
11687,135.685805,-5.790606,0.697613
11688,135.697415,-6.415867,0.649711
11689,135.709025,-6.288679,0.861014
11690,135.720635,-6.561135,0.962551
11691,135.732245,-6.855855,1.215613
11692,135.743855,-6.926745,1.312982
11693,135.755465,-6.385283,1.553636
11694,135.767075,-5.951741,1.364509
11695,135.778685,-5.633460,1.359842
11696,135.790295,-5.471342,1.057486
11697,135.801905,-5.493117,0.907401
11698,135.813515,-5.527556,0.569550
11699,135.825125,-5.672901,0.847453
11700,135.836735,-5.613258,0.893852
11701,135.848345,-6.176158,0.584579
11702,135.859955,-6.331591,0.566569
11703,135.871565,-6.565381,0.981194
11704,135.883175,-6.844248,0.768809
11705,135.894785,-6.616590,0.719846
11706,135.906395,-6.776884,1.070396
11707,135.918005,-6.696918,1.017807
11708,135.929615,-6.859796,0.954270
11709,135.941224,-6.947402,0.886721
11710,135.952834,-7.511254,1.750048
11711,135.964444,-7.034779,0.802390
11712,135.976054,-7.809873,1.129117
11713,135.987664,-8.711444,1.442753
11714,135.999274,-8.736911,0.821751
11715,136.010884,-11.068814,0.547593
11716,136.022494,-10.034129,0.627756
11717,136.034104,-10.309422,0.637506
11718,136.045714,-9.427346,0.907372
11719,136.057324,-9.270535,1.537870
11720,136.068934,-9.284722,1.161114
11721,136.080544,-8.449775,1.327595
11722,136.092154,-8.997336,1.229173
11723,136.103764,-8.033286,1.093073
11724,136.115374,-8.416688,0.899747
11725,136.126984,-8.004432,0.898767
11726,136.138594,-7.960673,1.205113
11727,136.150204,-8.613542,0.770401
11728,136.161814,-7.737088,0.824716
11729,136.173424,-8.567248,1.004629
11730,136.185034,-7.986121,0.717637
11731,136.196644,-8.023496,0.770461
11732,136.208254,-8.188668,1.008244
11733,136.219864,-7.929173,1.098382
11734,136.231474,-8.786553,1.216220
11735,136.243084,-8.320931,0.613229
11736,136.254694,-9.248492,0.873168
11737,136.266304,-8.702579,0.967558
11738,136.277914,-8.817836,0.675976
11739,136.289524,-8.720134,0.584123
11740,136.301134,-8.685802,0.656139
11741,136.312744,-9.551202,0.506928
11742,136.324354,-7.745210,0.655603
11743,136.335964,-6.798814,0.889573
11744,136.347574,-6.035598,1.608106
11745,136.359184,-5.549038,2.401919
11746,136.370794,-5.691947,1.247128
11747,136.382404,-6.172357,0.554947
11748,136.394014,-6.116881,0.826405
11749,136.405624,-5.810702,1.117006
11750,136.417234,-6.095262,1.584695
11751,136.428844,-6.096055,1.549599
11752,136.440454,-6.456007,1.127572
11753,136.452063,-6.473119,0.615022
11754,136.463673,-6.074248,0.679709
11755,136.475283,-6.143764,1.205981
11756,136.486893,-5.699214,1.089074
11757,136.498503,-6.090343,1.134300
11758,136.510113,-5.890206,0.982548
11759,136.521723,-5.997762,0.915525
11760,136.533333,-6.276767,0.895837
11761,136.544943,-5.837813,1.079380
11762,136.556553,-6.512849,0.933840
11763,136.568163,-6.271824,0.848087
11764,136.579773,-6.554658,0.881542
11765,136.591383,-7.237738,0.701529
11766,136.602993,-7.854955,1.489983
11767,136.614603,-9.272483,1.244948
11768,136.626213,-9.787040,0.859617
11769,136.637823,-10.918084,0.793964
11770,136.649433,-10.024375,0.514559
11771,136.661043,-9.553573,1.063606
11772,136.672653,-9.184592,2.440584
11773,136.684263,-8.467147,2.338040
11774,136.695873,-6.207124,1.042812
11775,136.707483,-3.850919,0.818647
11776,136.719093,-2.961703,1.807001
11777,136.730703,-1.785857,2.088734
11778,136.742313,-1.324921,1.090618
11779,136.753923,-2.268243,0.665481
11780,136.765533,-2.867217,0.333133
11781,136.777143,-4.064481,0.457685
11782,136.788753,-5.690845,1.198584
11783,136.800363,-5.000414,1.095946
11784,136.811973,-4.996984,1.059893
11785,136.823583,-5.243747,0.817563
11786,136.835193,-5.620344,1.146287
11787,136.846803,-6.681897,1.048055
11788,136.858413,-6.291457,1.052037
11789,136.870023,-4.735900,1.475339
11790,136.881633,-3.971858,1.264764
11791,136.893243,-3.627948,1.560390
11792,136.904853,-3.712905,1.414461
11793,136.916463,-4.405166,1.152870
11794,136.928073,-4.858171,0.971937
11795,136.939683,-5.011504,0.474876
11796,136.951293,-5.052071,1.133351
11797,136.962902,-5.343565,0.733937
11798,136.974512,-5.450720,0.643277
11799,136.986122,-5.389329,1.058643
11800,136.997732,-5.522156,0.817041
11801,137.009342,-5.667237,0.495712
11802,137.020952,-5.934923,1.011896
11803,137.032562,-5.938280,0.990783
11804,137.044172,-5.752733,0.666264
11805,137.055782,-5.858554,0.892514
11806,137.067392,-5.935193,0.746976
11807,137.079002,-6.009831,0.647156
11808,137.090612,-6.251978,0.754931
11809,137.102222,-6.224414,0.885846
11810,137.113832,-6.352367,0.986347
11811,137.125442,-6.594213,0.918225
11812,137.137052,-6.514537,0.621945
11813,137.148662,-6.565042,0.578406
11814,137.160272,-6.595592,0.954928
11815,137.171882,-6.560063,0.925295
11816,137.183492,-6.718755,0.660632
11817,137.195102,-6.633328,0.796607
11818,137.206712,-6.675151,0.871440
11819,137.218322,-6.501218,0.697595
11820,137.229932,-6.314618,0.637906
11821,137.241542,-6.503953,0.887634
11822,137.253152,-6.630221,1.112994
11823,137.264762,-6.870926,0.888235
11824,137.276372,-6.876898,0.940535
11825,137.287982,-7.052044,1.431316
11826,137.299592,-7.070933,1.311076
11827,137.311202,-7.201625,1.121598
11828,137.322812,-7.401709,1.172948
11829,137.334422,-7.116537,0.844884
11830,137.346032,-7.261656,0.762373
11831,137.357642,-7.148341,0.853068
11832,137.369252,-7.137536,0.637960
11833,137.380862,-7.023363,0.787233
11834,137.392472,-6.787804,0.969941
11835,137.404082,-6.590344,0.838017
11836,137.415692,-6.630075,0.761694
11837,137.427302,-6.988351,0.712354
11838,137.438912,-7.368401,0.844922
11839,137.450522,-7.588788,0.803757
11840,137.462132,-7.380528,0.614031
11841,137.473741,-6.954246,0.804291
11842,137.485351,-6.561069,1.957276
11843,137.496961,-6.565585,1.530437
11844,137.508571,-6.668481,0.962552
11845,137.520181,-6.734672,0.627164
11846,137.531791,-6.792622,0.768009
11847,137.543401,-6.865118,0.781144
11848,137.555011,-6.745050,0.746309
11849,137.566621,-7.047337,0.568523
11850,137.578231,-7.710914,0.685389
11851,137.589841,-8.656297,0.630711
11852,137.601451,-9.709029,1.284158
11853,137.613061,-10.149589,0.604035
11854,137.624671,-9.466233,0.397779
11855,137.636281,-8.249667,0.890124
11856,137.647891,-7.523633,1.444428
11857,137.659501,-6.786526,2.373005
11858,137.671111,-6.277318,1.666695
11859,137.682721,-6.140602,0.862981
11860,137.694331,-6.238546,0.677601
11861,137.705941,-6.764916,0.490235
11862,137.717551,-7.079008,0.648259
11863,137.729161,-7.296443,0.947277
11864,137.740771,-7.614169,1.244701
11865,137.752381,-7.647254,1.862758
11866,137.763991,-8.112426,1.616787
11867,137.775601,-8.221694,0.726129
11868,137.787211,-8.476457,0.556404
11869,137.798821,-8.381167,0.943088
11870,137.810431,-7.952195,0.856554
11871,137.822041,-7.688558,0.671783
11872,137.833651,-7.281255,0.524433
11873,137.845261,-7.404269,2.298933
11874,137.856871,-7.241085,3.653961
11875,137.868481,-7.107181,0.640337
11876,137.880091,-7.010348,0.653628
11877,137.891701,-6.894111,0.906678
11878,137.903311,-7.039849,0.678329
11879,137.914921,-7.271737,0.800083
11880,137.926531,-7.168031,0.653310
11881,137.938141,-6.745667,1.137888
11882,137.949751,-6.510205,0.849517
11883,137.961361,-6.319692,0.619509
11884,137.972971,-6.425982,1.305104
11885,137.984580,-6.389979,1.111521
11886,137.996190,-6.498785,1.037521
11887,138.007800,-6.724662,0.958531
11888,138.019410,-6.472610,0.667884
11889,138.031020,-6.568235,0.846699
11890,138.042630,-6.586497,1.179974
11891,138.054240,-6.557893,1.088763
11892,138.065850,-6.690764,0.772848
11893,138.077460,-6.812448,0.844473
11894,138.089070,-6.751599,0.794627
11895,138.100680,-6.569747,1.066639
11896,138.112290,-6.789201,1.046018
11897,138.123900,-7.156762,0.954770
11898,138.135510,-8.129972,1.143421
11899,138.147120,-9.526771,1.085359
11900,138.158730,-10.867816,1.662295
11901,138.170340,-11.738612,0.909877
11902,138.181950,-11.383803,0.324714
11903,138.193560,-10.470660,0.533776
11904,138.205170,-8.714559,2.660005
11905,138.216780,-7.448079,2.461450
11906,138.228390,-6.521651,2.400783
11907,138.240000,-6.009151,2.362806
11908,138.251610,-6.011295,0.989345
11909,138.263220,-6.128547,0.893146
11910,138.274830,-6.231256,0.627726
11911,138.286440,-6.269006,0.983807
11912,138.298050,-6.172225,0.840394
11913,138.309660,-6.106565,1.396945
11914,138.321270,-6.026915,0.943721
11915,138.332880,-6.078347,0.882448
11916,138.344490,-5.939121,0.890002
11917,138.356100,-5.722152,0.874012
11918,138.367710,-5.597820,1.127231
11919,138.379320,-5.329310,0.810045
11920,138.390930,-5.578331,0.861078
11921,138.402540,-5.725791,1.001165
11922,138.414150,-5.926674,1.224232
11923,138.425760,-6.063052,1.256036
11924,138.437370,-5.949122,1.025077
11925,138.448980,-6.095400,0.689401
11926,138.460590,-6.144279,0.820930
11927,138.472200,-6.286347,0.989310
11928,138.483810,-6.465311,1.094542
11929,138.495420,-6.494414,0.848473
11930,138.507029,-6.491952,0.959967
11931,138.518639,-6.633580,0.755544
11932,138.530249,-6.483011,0.836045
11933,138.541859,-6.392097,0.804028
11934,138.553469,-6.232023,0.856959
11935,138.565079,-5.975784,0.581021
11936,138.576689,-6.010045,0.487093
11937,138.588299,-5.942149,0.883372
11938,138.599909,-6.210003,1.255792
11939,138.611519,-6.254868,1.080306
11940,138.623129,-6.291644,0.997231
11941,138.634739,-6.293880,0.707432
11942,138.646349,-6.213473,0.867535
11943,138.657959,-6.311042,0.591797
11944,138.669569,-6.264216,0.560882
11945,138.681179,-6.318610,1.044132
11946,138.692789,-6.195177,0.745875
11947,138.704399,-6.386556,0.699907
11948,138.716009,-6.698777,0.665425
11949,138.727619,-7.314614,0.820548
11950,138.739229,-8.231324,0.996897
11951,138.750839,-8.527909,1.404047
11952,138.762449,-6.604495,1.157762
11953,138.774059,-4.753615,0.691747
11954,138.785669,-3.604558,1.032746
11955,138.797279,-3.129972,1.715464
11956,138.808889,-3.851995,0.755747
11957,138.820499,-4.972949,0.594908
11958,138.832109,-5.833459,0.690220
11959,138.843719,-6.378436,0.975173
11960,138.855329,-6.265478,0.884939
11961,138.866939,-6.393914,1.086808
11962,138.878549,-7.225370,1.012411
11963,138.890159,-8.116584,0.995663
11964,138.901769,-9.212541,0.760883
11965,138.913379,-10.467912,0.789490
11966,138.924989,-11.193109,0.832982
11967,138.936599,-9.683774,0.682544
11968,138.948209,-6.149116,0.860851
11969,138.959819,-3.828473,1.421472
11970,138.971429,-3.076066,4.997881
11971,138.983039,-1.748387,2.366543
11972,138.994649,-1.942547,0.765817
11973,139.006259,-2.964920,0.765971
11974,139.017868,-3.051519,0.741412
11975,139.029478,-4.295158,1.033196
11976,139.041088,-4.772313,0.980181
11977,139.052698,-4.223166,0.595089
11978,139.064308,-4.457357,0.740202
11979,139.075918,-4.776572,1.036088
11980,139.087528,-5.287671,1.019297
11981,139.099138,-5.957562,1.091422
11982,139.110748,-5.562591,1.917155
11983,139.122358,-4.883395,1.391481
11984,139.133968,-3.944598,1.026718
11985,139.145578,-3.261989,1.180440
11986,139.157188,-3.274673,1.144066
11987,139.168798,-3.552001,0.916295
11988,139.180408,-4.031306,0.803626
11989,139.192018,-4.534158,0.832875
11990,139.203628,-4.681802,0.986783
11991,139.215238,-4.938447,0.802939
11992,139.226848,-5.128845,0.753021
11993,139.238458,-5.253142,1.288077
11994,139.250068,-5.369444,1.129666
11995,139.261678,-5.307084,0.742299
11996,139.273288,-5.162010,0.801799
11997,139.284898,-5.641026,0.739066
11998,139.296508,-6.225710,0.819698
11999,139.308118,-7.564801,1.049667
12000,139.319728,-7.944407,0.992979
12001,139.331338,-7.755057,1.172701
12002,139.342948,-6.693086,0.881467
12003,139.354558,-5.935643,2.370777
12004,139.366168,-5.585856,1.269038
12005,139.377778,-5.541122,0.745183
12006,139.389388,-5.474070,0.775507
12007,139.400998,-5.481650,0.834949
12008,139.412608,-5.672807,0.818625
12009,139.424218,-5.565883,0.805392
12010,139.435828,-5.896929,0.804640
12011,139.447438,-6.286667,0.867373
12012,139.459048,-6.963300,0.805794
12013,139.470658,-7.888171,1.115865
12014,139.482268,-8.704453,0.862701
12015,139.493878,-9.303714,0.565409
12016,139.505488,-9.347430,0.895729
12017,139.517098,-8.772040,0.875536
12018,139.528707,-8.049432,0.928269
12019,139.540317,-7.229757,2.236765
12020,139.551927,-6.626449,1.801652
12021,139.563537,-6.314908,1.970432
12022,139.575147,-6.183040,0.997238
12023,139.586757,-5.983342,0.637468
12024,139.598367,-6.107078,0.622051
12025,139.609977,-5.954590,0.667377
12026,139.621587,-6.326846,0.715091
12027,139.633197,-6.798567,0.656338
12028,139.644807,-7.522920,1.081558
12029,139.656417,-8.487016,0.831374
12030,139.668027,-9.653703,0.944027
12031,139.679637,-9.538487,0.868301
12032,139.691247,-9.578605,0.710497
12033,139.702857,-8.159892,0.931996
12034,139.714467,-7.046239,1.660494
12035,139.726077,-6.509546,1.947065
12036,139.737687,-5.692220,2.054928
12037,139.749297,-5.609102,1.286988
12038,139.760907,-5.786016,0.784042
12039,139.772517,-5.941858,0.583528
12040,139.784127,-6.142729,1.037967
12041,139.795737,-6.256213,0.878298
12042,139.807347,-5.962046,1.127652
12043,139.818957,-5.704372,0.747715
12044,139.830567,-5.725717,0.965018
12045,139.842177,-5.692086,0.738690
12046,139.853787,-6.249199,1.047185
12047,139.865397,-6.558434,0.886484
12048,139.877007,-6.854219,0.777239
12049,139.888617,-7.037713,1.092783
12050,139.900227,-6.707292,1.503624
12051,139.911837,-6.615255,1.309472
12052,139.923447,-6.105804,1.412135
12053,139.935057,-5.980878,1.174999
12054,139.946667,-5.608945,0.779846
12055,139.958277,-5.590991,0.770757
12056,139.969887,-5.579492,0.769400
12057,139.981497,-5.696253,0.850819
12058,139.993107,-5.611665,0.553136
12059,140.004717,-5.913090,0.712749
12060,140.016327,-5.961738,0.705950
12061,140.027937,-6.177691,0.687312
12062,140.039546,-6.898270,0.693583
12063,140.051156,-7.525212,1.005225
12064,140.062766,-7.468728,1.333555
12065,140.074376,-7.485118,1.521493
12066,140.085986,-7.127388,1.150112
12067,140.097596,-6.527207,5.065207
12068,140.109206,-7.445146,2.378669
12069,140.120816,-7.307219,0.599962
12070,140.132426,-7.650697,0.457285
12071,140.144036,-7.364271,0.620267
12072,140.155646,-6.749583,0.844341
12073,140.167256,-6.871947,0.793682
12074,140.178866,-6.204947,0.781112
12075,140.190476,-6.458028,0.627248
12076,140.202086,-6.319581,0.826886
12077,140.213696,-6.309729,0.980699
12078,140.225306,-6.220517,1.328825
12079,140.236916,-5.785686,1.538221
12080,140.248526,-5.875785,1.202248
12081,140.260136,-5.449007,0.809237
12082,140.271746,-5.859872,0.773483
12083,140.283356,-6.063345,0.965151
12084,140.294966,-6.318820,0.738409
12085,140.306576,-6.715758,1.135783
12086,140.318186,-6.608178,0.909350
12087,140.329796,-6.807888,0.528790
12088,140.341406,-6.490992,0.659153
12089,140.353016,-6.695312,1.235313
12090,140.364626,-6.992356,0.698274
12091,140.376236,-7.333944,0.828978
12092,140.387846,-8.134267,2.048443
12093,140.399456,-8.333934,1.598198
12094,140.411066,-8.584184,0.861257
12095,140.422676,-8.619018,1.471844
12096,140.434286,-8.806518,2.086324
12097,140.445896,-9.256049,1.036319
12098,140.457506,-9.727302,0.783101
12099,140.469116,-10.272141,0.566405
12100,140.480726,-9.666087,0.697249
12101,140.492336,-10.019387,1.081505
12102,140.503946,-9.868501,0.783911
12103,140.515556,-9.714053,1.013221
12104,140.527166,-10.085698,0.775904
12105,140.538776,-9.328464,1.069430
12106,140.550385,-9.576806,1.682468
12107,140.561995,-9.168963,1.149905
12108,140.573605,-9.199611,1.320113
12109,140.585215,-8.699424,0.891843
12110,140.596825,-8.553433,0.873736
12111,140.608435,-8.918666,1.063389
12112,140.620045,-8.710864,0.929137
12113,140.631655,-9.772124,0.748958
12114,140.643265,-9.081206,0.679763
12115,140.654875,-9.118888,1.076003
12116,140.666485,-8.917500,0.636026
12117,140.678095,-8.555943,0.783262
12118,140.689705,-9.256259,0.762718
12119,140.701315,-9.202353,0.872620
12120,140.712925,-9.888408,0.825168
12121,140.724535,-10.357406,0.916272
12122,140.736145,-10.530368,1.023582
12123,140.747755,-10.747802,1.056774
12124,140.759365,-11.130197,0.553745
12125,140.770975,-11.632987,0.556606
12126,140.782585,-11.408296,0.631176
12127,140.794195,-11.820037,0.414965
12128,140.805805,-11.147361,0.793657
12129,140.817415,-9.763343,0.914845
12130,140.829025,-8.739635,1.241543
12131,140.840635,-7.309447,2.404969
12132,140.852245,-6.888707,3.016268
12133,140.863855,-6.488743,1.926763
12134,140.875465,-6.560996,0.742470
12135,140.887075,-6.534661,0.492539
12136,140.898685,-6.501052,0.860829
12137,140.910295,-6.608726,0.939260
12138,140.921905,-6.450997,0.888195
12139,140.933515,-7.143078,0.755735
12140,140.945125,-7.219569,0.799677
12141,140.956735,-8.011821,0.882550
12142,140.968345,-9.044694,0.749046
12143,140.979955,-9.620357,0.610663
12144,140.991565,-10.177419,0.981146
12145,141.003175,-9.815145,0.988757
12146,141.014785,-9.298535,0.642767
12147,141.026395,-8.207288,1.063327
12148,141.038005,-8.116012,1.186153
12149,141.049615,-8.016843,0.973999
12150,141.061224,-8.153247,0.950384
12151,141.072834,-8.676587,0.875106
12152,141.084444,-8.482364,0.563411
12153,141.096054,-8.497413,0.712839
12154,141.107664,-8.167109,0.930237
12155,141.119274,-8.027923,0.699917
12156,141.130884,-7.969661,0.727581
12157,141.142494,-8.384353,0.707800
12158,141.154104,-9.123776,0.754844
12159,141.165714,-10.103166,1.017468
12160,141.177324,-11.825347,0.734614
12161,141.188934,-9.408240,0.837999
12162,141.200544,-6.184776,0.349812
12163,141.212154,-3.861928,0.996295
12164,141.223764,-2.628001,4.700756
12165,141.235374,-1.754351,2.280951
12166,141.246984,-2.105875,0.655638
12167,141.258594,-3.205026,0.281962
12168,141.270204,-3.641017,0.397615
12169,141.281814,-5.207582,0.726162
12170,141.293424,-5.855504,1.077540
12171,141.305034,-5.221682,1.030054
12172,141.316644,-5.432353,1.092877
12173,141.328254,-5.262271,1.099679
12174,141.339864,-5.088904,0.894881
12175,141.351474,-5.222161,0.928416
12176,141.363084,-5.087178,1.161881
12177,141.374694,-4.019203,1.259012
12178,141.386304,-3.152501,1.095702
12179,141.397914,-2.985104,0.977578
12180,141.409524,-2.962314,1.212124
12181,141.421134,-3.931511,1.555554
12182,141.432744,-5.197372,1.287199
12183,141.444354,-5.752743,1.368596
12184,141.455964,-6.348791,1.023841
12185,141.467574,-5.724708,0.694793
12186,141.479184,-5.285849,0.979646
12187,141.490794,-5.263224,0.869121
12188,141.502404,-5.220857,1.153810
12189,141.514014,-5.692429,0.945829
12190,141.525624,-6.290629,0.739931
12191,141.537234,-6.231027,1.029557
12192,141.548844,-6.814036,1.042963
12193,141.560454,-6.996621,0.423196
12194,141.572063,-6.473214,0.759600
12195,141.583673,-6.597403,0.666419
12196,141.595283,-6.097173,0.732515
12197,141.606893,-5.670434,1.139473
12198,141.618503,-5.843103,1.573036
12199,141.630113,-5.817623,1.896197
12200,141.641723,-5.915889,1.415524
12201,141.653333,-6.338983,0.941443
12202,141.664943,-6.109929,0.762423
12203,141.676553,-6.160821,0.746705
12204,141.688163,-6.466898,1.230428
12205,141.699773,-6.203237,1.090706
12206,141.711383,-6.587327,1.127617
12207,141.722993,-6.901381,0.782115
12208,141.734603,-6.216708,1.050319
12209,141.746213,-6.495617,0.886236
12210,141.757823,-6.327182,0.957377
12211,141.769433,-5.878332,0.903006
12212,141.781043,-6.570373,1.041866
12213,141.792653,-6.605708,1.338513
12214,141.804263,-6.381977,1.051661
12215,141.815873,-6.841740,0.932688
12216,141.827483,-6.439466,0.542298
12217,141.839093,-6.634076,0.944791
12218,141.850703,-7.457734,1.624619
12219,141.862313,-7.037204,1.286306
12220,141.873923,-7.835427,0.854989
12221,141.885533,-8.007548,0.673948
12222,141.897143,-7.977767,1.005256
12223,141.908753,-9.032992,0.764409
12224,141.920363,-8.467261,0.810389
12225,141.931973,-8.084197,0.583731
12226,141.943583,-7.844811,3.060275
12227,141.955193,-6.842449,2.950474
12228,141.966803,-6.139993,1.303100
12229,141.978413,-5.933343,1.722692
12230,141.990023,-5.303516,1.389682
12231,142.001633,-5.294372,0.944701
12232,142.013243,-5.456467,0.754926
12233,142.024853,-5.139394,0.530790
12234,142.036463,-5.484485,0.693928
12235,142.048073,-5.588984,0.694653
12236,142.059683,-5.477581,1.042434
12237,142.071293,-5.759291,0.817714
12238,142.082902,-5.561717,0.787722
12239,142.094512,-5.283340,0.885688
12240,142.106122,-5.374579,0.917766
12241,142.117732,-5.330629,1.169308
12242,142.129342,-5.260056,1.383263
12243,142.140952,-5.754544,1.661981
12244,142.152562,-5.806487,1.372042
12245,142.164172,-5.905057,1.404466
12246,142.175782,-6.228139,1.183372
12247,142.187392,-5.958127,0.722018
12248,142.199002,-6.030457,0.761814
12249,142.210612,-6.073596,1.009265
12250,142.222222,-5.960235,0.714931
12251,142.233832,-6.203731,0.798879
12252,142.245442,-6.260059,0.781239
12253,142.257052,-6.282994,0.948240
12254,142.268662,-6.688926,0.634814
12255,142.280272,-6.729086,0.646369
12256,142.291882,-7.299819,1.019968
12257,142.303492,-7.967856,1.106561
12258,142.315102,-7.352770,0.940990
12259,142.326712,-7.572829,1.084970
12260,142.338322,-7.009501,0.786669
12261,142.349932,-6.360748,5.336852
12262,142.361542,-6.650481,2.224814
12263,142.373152,-6.524743,0.925220
12264,142.384762,-6.450997,0.629577
12265,142.396372,-6.734848,0.735275
12266,142.407982,-6.751402,0.713116
12267,142.419592,-6.717858,0.606026
